"rowname","Species_name","G_content","C_content","A_content","T_content","G_plus_C","G_minus_C","GC_skew","A_plus_T","A_minus_T","AT_skew","GC_ratio","AT_ratio","genome_length"
"Myxococcus stipitatus DSM 14675","Myxococcus_stipitatus_dsm_14675",0.346460866653539,0.345460923654539,0.154685251845315,0.153392957846607,0.691921790308078,0.000999942999000025,0.00144516766635547,0.308078209691922,0.00129229399870773,0.00419469458745564,1.00289451839711,1.00842472833727,10350586.0103506
"Myxococcus xanthus DK 1622","Myxococcus_xanthus_dk_1622",0.343861761,0.345050632,0.15596028,0.155127327,0.688912393,-0.00118887100000004,-0.00172572160419828,0.311087607,0.000832952999999997,0.00267755121469689,0.996554502760627,1.00536947948571,9139763
"Nakamurella multipartita DSM 44233","Nakamurella_multipartita_dsm_44233",0.35520712,0.353957512,0.145149463,0.145685905,0.709164632,0.00124960800000001,0.00176208449154584,0.290835368,-0.000536441999999998,-0.00184448680945846,1.00353038982826,0.996317818116996,6060298
"Nanoarchaeum equitans Kin4-M","Nanoarchaeum_equitans_kin4_m",0.158000346,0.157594956,0.342200312,0.342204386,0.315595302,0.000405390000000005,0.0012845248247707,0.684404698,-4.07400000002056e-06,-5.95261840242447e-06,1.00257235390199,0.999988094834062,490885
"Nanohaloarchaea archaeon SG9","Nanohaloarchaea_archaeon_sg9",0.235536496,0.228144942,0.253229558,0.283089004,0.463681438,0.00739155400000005,0.0159410176777446,0.536318562,-0.029859446,-0.0556748323023732,1.03239850042347,0.894522762883436,1118574
"Natranaerobius thermophilus JW/NM-WN-LF","Natranaerobius_thermophilus_jw_nm_wn_lf",0.182096995,0.180992482,0.319272444,0.317638079,0.363089477,0.001104513,0.00304198570866322,0.636910523,0.00163436499999997,0.00256608258300039,1.00610253524232,1.00514536860677,3191453
"Natrialba aegyptia DSM 13077","Natrialba_aegyptia_dsm_13077",0.310434255341126,0.309411140529569,0.190671790981603,0.189482813147702,0.619845395870695,0.00102311481155726,0.00165059677521697,0.380154604129305,0.00118897783390143,0.00312761655649187,1.00330665149873,1.00627485846421,4618250.00010314
"Natrialba asiatica DSM 12278","Natrialba_asiatica_dsm_12278",0.311896185398983,0.311993368406978,0.187352920086035,0.188757526108004,0.623889553805961,-9.71830079953273e-05,-0.000155769570755712,0.376110446194039,-0.00140460602196965,-0.00373455732533682,0.999688509379249,0.992558675402612,4404084.00093615
"Natrialba chahannaoensis JCM 10990","Natrialba_chahannaoensis_jcm_10990",0.301360179799844,0.302815484057361,0.199680534157675,0.19614380198512,0.604175663857205,-0.00145530425751766,-0.00240874358994642,0.395824336142795,0.00353673217255412,0.00893510542332657,0.995194089027356,1.01803132261514,4309063.00070786
"Natrialba hulunbeirensis JCM 10989","Natrialba_hulunbeirensis_jcm_10989",0.308902359856927,0.308375135322835,0.192159902882195,0.190562601938043,0.617277495179762,0.000527224534091097,0.000854112677374639,0.382722504820238,0.00159730094415275,0.00417352239294889,1.00170968561891,1.0083820273648,4159515.00029954
"Natrialba magadii ATCC 43099","Natrialba_magadii_atcc_43099",0.305236266694764,0.305265521694734,0.194646149805354,0.194852061805148,0.610501788389498,-2.92549999707514e-05,-4.79195974968821e-05,0.389498211610502,-0.000205911999794112,-0.000528659679700978,0.999904165397362,0.998943239307367,4443643.00444364
"Natrialba taiwanensis DSM 12281","Natrialba_taiwanensis_dsm_12281",0.307826805111742,0.307385374255654,0.192737928687289,0.192049891945316,0.615212179367396,0.000441430856088665,0.000717526198103839,0.384787820632604,0.000688036741972847,0.00178809386648905,1.00143608282326,1.00358259374688,4634931.00160886
"Natrinema altunense JCM 12890","Natrinema_altunense_jcm_12890",0.323399473278028,0.322092672620665,0.176399592239274,0.178108261862033,0.645492145898693,0.00130680065736277,0.00202450280094945,0.354507854101307,-0.00170866962275934,-0.00481983573281019,1.00405721945405,0.990406567304088,3774866.99616858
"Natrinema gari JCM 14663","Natrinema_gari_jcm_14663",0.318652840947872,0.318573060092675,0.181571091066207,0.181203007893246,0.637225901040546,7.97808551972201e-05,0.000125200270527208,0.362774098959454,0.000368083172960609,0.0010146346556063,1.0002504318952,1.0020313303694,4023548.0001107
"Natrinema pallidum DSM 3751","Natrinema_pallidum_dsm_3751",0.318918140069159,0.318278134621489,0.180302029020251,0.182501696289102,0.637196274690647,0.000640005447670178,0.00100440864626978,0.362803725309353,-0.00219966726885132,-0.0060629677023733,1.0020108369946,0.987947140691959,3915590.99830851
"Natrinema pellirubrum DSM 15624","Natrinema_pellirubrum_dsm_15624",0.319474518,0.32043683,0.179402632,0.18068602,0.639911348,-0.000962312000000021,-0.00150382080737849,0.360088652,-0.001283388,-0.00356408898995239,0.996996874547785,0.992897137255002,4354100
"Natrinema sp. J7-2","Natrinema_sp_j7_2",0.320702623341268,0.320359414979183,0.180063532967027,0.178874428712522,0.64106203832045,0.00034320836208479,0.000535374646397685,0.35893796167955,0.00118910425450497,0.00331284060605039,1.00107132285189,1.00664770399584,3793610.99773617
"Natrinema versiforme JCM 10478","Natrinema_versiforme_jcm_10478",0.319405293585005,0.320163638232186,0.179959133462898,0.180471934719911,0.639568931817191,-0.000758344647181719,-0.0011857121405617,0.360431068182809,-0.000512801257013223,-0.00142274432556167,0.997631384215369,0.997158554000049,4190707.00358035
"Natronobacterium gregoryi SP2","Natronobacterium_gregoryi_sp2",0.311643626,0.310711559,0.189731641,0.187913174,0.622355185,0.000932066999999981,0.00149764478944605,0.377644815,0.00181846700000002,0.00481528390638706,1.00299978218705,1.00967716611503,3788356
"Natronococcus amylolyticus DSM 10524","Natronococcus_amylolyticus_dsm_10524",0.321948147037105,0.321680280364118,0.177573633479105,0.178797939119673,0.643628427401222,0.000267866672987171,0.000416182165956741,0.356371572598778,-0.00122430564056805,-0.00343547503421784,1.00083271089134,0.993152574092319,4416382.00175355
"Natronococcus jeotgali DSM 18795","Natronococcus_jeotgali_dsm_18795",0.322076807871084,0.322034324441184,0.178186769908869,0.177702097778864,0.644111132312267,4.2483429899709e-05,6.5956676990195e-05,0.355888867687733,0.000484672130004415,0.00136186369962457,1.00013192205512,1.00272744180323,4495822.00050402
"Natronococcus occultus SP4","Natronococcus_occultus_sp4",0.323268626,0.323367836,0.176853531,0.176510007,0.646636462,-9.92100000000162e-05,-0.000153424691971694,0.353363538,0.000343524000000012,0.000972154631302146,0.999693197687107,1.00194620127118,4314118
"Natronolimnobius innermongolicus JCM 12255","Natronolimnobius_innermongolicus_jcm_12255",0.32080932418685,0.322096013153351,0.178111897011969,0.17898276564783,0.642905337340201,-0.00128668896650075,-0.00200136612930292,0.357094662659799,-0.000870868635860417,-0.00243876127795863,0.996005262673375,0.995134343618458,4588519.9999769
"Natronomonas moolapensis 8.8.11","Natronomonas_moolapensis_8_8_11",0.323614893,0.32164344,0.177343538,0.177398129,0.645258333,0.00197145300000001,0.00305529258465231,0.354741667,-5.45909999999927e-05,-0.000153889449924676,1.00612931201084,0.999692268456789,2912573
"Natronomonas pharaonis DSM 2160","Natronomonas_pharaonis_dsm_2160",0.316024753,0.315171932,0.184301101,0.184502214,0.631196685,0.000852821000000004,0.00135111767895296,0.368803315,-0.000201113000000003,-0.000545312343518395,1.00270589133553,0.99890996971993,2749696
"Natronorubrum bangense JCM 10635","Natronorubrum_bangense_jcm_10635",0.302071822427042,0.301839768396427,0.198035812761689,0.198052596414842,0.603911590823468,0.000232054030614604,0.000384251658919453,0.396088409176532,-1.67836531526355e-05,-4.23735023893498e-05,1.00076879873003,0.999915256586097,4111115.0056221
"Natronorubrum sulfidifaciens JCM 14089","Natronorubrum_sulfidifaciens_jcm_14089",0.308347918496303,0.309449880068023,0.191211354776616,0.190990846659059,0.617797798564326,-0.00110196157171993,-0.00178369294011849,0.382202201435674,0.000220508117556667,0.000576940992826225,0.996438965911127,1.00115454809177,3460192.00123002
"Natronorubrum tibetense GA33","Natronorubrum_tibetense_ga33",0.311322939821487,0.311194660009337,0.1888758735369,0.188606526632277,0.622517599830824,0.000128279812150023,0.000206066161317984,0.377482400169177,0.000269346904622825,0.000713535000577805,1.00041221726667,1.00142808899264,4926732.9937916
"Nautella italica","Nautella_italica",0.306904416693096,0.292568563707431,0.197903874802096,0.202623144797377,0.599472980400527,0.0143358529856642,0.0239140936361902,0.400527019599473,-0.00471926999528074,-0.01178265076848,1.04899997731814,0.976709126689352,4049567.00404957
"Nautilia profundicola AmH","Nautilia_profundicola_amh",0.16816010583184,0.166915208833085,0.331756980668243,0.333167704666832,0.335075314664925,0.00124489699875507,0.00371527517626887,0.664924685335075,-0.00141072399858927,-0.00212162975702784,1.00745825984018,0.995765724051796,1676444.00167644
"Neisseria bacilliformis ATCC BAA-1200","Neisseria_bacilliformis_atcc_baa_1200",0.301305814542146,0.29453912419209,0.200749371275021,0.203405689990743,0.595844938734236,0.00676669035005517,0.0113564619084116,0.404155061265764,-0.00265631871572219,-0.00657252369277012,1.02297382518745,0.986940784616974,2434573.0003983
"Neisseria cinerea ATCC 14685","Neisseria_cinerea_atcc_14685",0.250999987749,0.25712032374288,0.247036346752964,0.244843341755157,0.50812031149188,-0.00612033599387968,-0.0120450528259929,0.49187968850812,0.00219300499780697,0.00445841747289545,0.976196607468494,1.00895676795655,1872773.00187277
"Neisseria elongata subsp. glycolytica ATCC 29315","Neisseria_elongata_subsp_glycolytica_atcc_29315",0.280622281,0.259572161,0.226697083,0.233108475,0.540194442,0.0210501199999999,0.0389676723108527,0.459805558,-0.00641139199999999,-0.0139437026987829,1.08109544536249,0.972496100795992,2275949
"Neisseria flavescens","Neisseria_flavescens",0.239459463760541,0.248852451751148,0.257665074742335,0.254023009745977,0.488311915511688,-0.00939298799060703,-0.0192356313500243,0.511688084488312,0.00364206499635794,0.00711774439696013,0.962254790240122,1.01433753973705,2333017.00233302
"Neisseria gonorrhoeae","Neisseria_gonorrhoeae",0.262288459,0.262345642,0.236724559,0.23864134,0.524634101,-5.71830000000162e-05,-0.000108995964789594,0.475365899,-0.00191678100000001,-0.00403222234500251,0.999782031828072,0.991967942352318,2151002
"Neisseria lactamica 020-06","Neisseria_lactamica_020_06",0.261628582261629,0.261121514261122,0.240399242240399,0.236850661236851,0.52275009652275,0.000507068000507038,0.00097000077834509,0.47724990347725,0.00354858100354863,0.00743547767677608,1.00194188518683,1.01498235632959,2220605.99777939
"Neisseria macacae ATCC 33926","Neisseria_macacae_atcc_33926",0.267036574944671,0.245250010287173,0.239886166674409,0.247827248093747,0.512286585231844,0.0217865646574975,0.0425280795663185,0.487713414768156,-0.00794108141933711,-0.0162822698307613,1.08883410293026,0.96795719001676,2684268.99768261
"Neisseria meningitidis","Neisseria_meningitidis",0.25922615,0.259108692,0.239889489,0.241775669,0.518334842,0.000117458000000015,0.000226606414391905,0.481665158,-0.00188617999999996,-0.00391595690215973,1.000453315553,0.992198636000879,2188020
"Neisseria mucosa","Neisseria_mucosa",0.253935572253936,0.242998440242998,0.249325838249326,0.25374014925374,0.496934012496934,0.0109371320109371,0.0220092240335523,0.503065987503066,-0.00441431100441436,-0.00877481506218398,1.04500906260962,0.982603025112908,2138951.99786105
"Neisseria polysaccharea ATCC 43768","Neisseria_polysaccharea_atcc_43768",0.267100551,0.252912172,0.236844386,0.243142891,0.520012723,0.014188379,0.0272846766481904,0.479987277,-0.00629850500000001,-0.0131222332378614,1.05610002431991,0.974095458953805,2030958
"Neisseria shayeganii 871","Neisseria_shayeganii_871",0.279548437336067,0.299392411954752,0.214146491601976,0.206912659107204,0.57894084929082,-0.0198439746186851,-0.0342763421219858,0.42105915070918,0.00723383249477272,0.0171800861769396,0.93371917982449,1.03496080194409,2292837.00198135
"Neisseria sicca ATCC 29256","Neisseria_sicca_atcc_29256",0.255345538255346,0.253646708253647,0.244428375244428,0.246579378246579,0.508992246508992,0.00169883000169885,0.00333763434187958,0.491007753491008,-0.00215100300215099,-0.00438079233343589,1.00669762289996,0.991276630602905,2830771.99716923
"Neisseria subflava NJ9703","Neisseria_subflava_nj9703",0.246165916,0.243939126,0.255544517,0.254350441,0.490105042,0.00222679000000001,0.00454349539215719,0.509894958,0.00119407600000004,0.00234180781995503,1.00912846592719,1.00469460951318,2292986
"Neisseria wadsworthii 9715","Neisseria_wadsworthii_9715",0.24529106535812,0.240948416351916,0.255277328201574,0.25848319008839,0.486239481710036,0.00434264900620354,0.00893109089153158,0.513760518289964,-0.00320586188681649,-0.00623999270610964,1.01802314815741,0.987597406679637,2405904.99789412
"Neisseria weaveri","Neisseria_weaveri",0.245219893,0.24482236,0.25588566,0.254072087,0.490042253,0.000397533000000005,0.000811221884574932,0.509957747,0.00181357300000001,0.00355632012783211,1.00162376099961,1.00713802535892,2188497
"Neochlamydia sp. EPS4","Neochlamydia_sp_eps4",0.191627379,0.189252915,0.311481078,0.307638628,0.380880294,0.00237446399999999,0.00623414767685511,0.619119706,0.00384245,0.00620631190182145,1.01254651216337,1.0124901415176,2530677
"Neorhizobium galegae bv. officinalis","Neorhizobium_galegae_bv_officinalis",0.3092636,0.305795194,0.191665726,0.19327548,0.615058794,0.00346840600000003,0.00563914545054051,0.384941206,-0.00160975400000002,-0.00418181783324079,1.01134225150707,0.991671193883466,6315871
"Neorickettsia helminthoeca str. Oregon","Neorickettsia_helminthoeca_str_oregon",0.208021198,0.208910105,0.290115038,0.292953659,0.416931303,-0.000888907000000022,-0.00213202269439582,0.583068697,-0.00283862099999999,-0.00486841604532233,0.995745026311676,0.990310341199732,884232
"Neorickettsia risticii str. Illinois","Neorickettsia_risticii_str_illinois",0.206167888206168,0.206545171206545,0.292678104292678,0.294608836294609,0.412713059412713,-0.000377283000377315,-0.000914153288277782,0.587286940587287,-0.00193073200193072,-0.00328754458595655,0.998173363249437,0.993446455896523,879976.999120023
"Neorickettsia sennetsu str. Miyayama","Neorickettsia_sennetsu_str_miyayama",0.204510795,0.206332668,0.293349523,0.295807014,0.410843463,-0.001821873,-0.00443446997232618,0.589156537,-0.00245749099999998,-0.00417120212654108,0.991170215469709,0.991692249055325,859006
"Neosynechococcus sphagnicola sy1","Neosynechococcus_sphagnicola_sy1",0.258780284468375,0.257126748289788,0.241214058972859,0.242878908268978,0.515907032758163,0.00165353617858732,0.00320510493866912,0.484092967241837,-0.00166484929611935,-0.00343911068488554,1.00643082133456,0.993145352521613,4331323.00141785
"Neptuniibacter caesariensis","Neptuniibacter_caesariensis",0.232199883,0.234152265,0.266337638,0.267310214,0.466352148,-0.001952382,-0.00418649728187808,0.533647852,-0.000972575999999947,-0.00182250522766078,0.991661912815577,0.996361620510319,3873219
"Nereida ignava","Nereida_ignava",0.271974365622631,0.268184965577054,0.228253448664625,0.23158722013569,0.540159331199685,0.00378940004557637,0.00701533756190081,0.459840668800315,-0.00333377147106556,-0.00724984042790971,1.0141298004436,0.985604682896093,2888320.00097604
"Nesterenkonia jeotgali","Nesterenkonia_jeotgali",0.338084700911851,0.3381923859854,0.16214998474844,0.16157292835431,0.67627708689725,-0.000107685073548858,-0.000159232178104563,0.32372291310275,0.000577056394129499,0.00178256271265649,0.999681586345491,1.00357149183348,2925193.00209181
"Nesterenkonia sp. AN1","Nesterenkonia_sp_an1",0.337649722703456,0.336551410368417,0.162433497125013,0.163365369803115,0.674201133071872,0.00109831233503882,0.00162905738534518,0.325798866928128,-0.000931872678101464,-0.00286026985571757,1.0032634310872,0.994295775908783,3040118.00060689
"Niabella ginsenosidivorans","Niabella_ginsenosidivorans",0.221751241221751,0.223088369223088,0.277719238277719,0.277441151277441,0.44483961044484,-0.00133712800133715,-0.00300586541742543,0.55516038955516,0.000278087000278038,0.000500912899244962,0.994006285464394,1.00100232787745,5627733.99437227
"Niabella soli DSM 19437","Niabella_soli_dsm_19437",0.226194042,0.22618063,0.273929964,0.273695364,0.452374672,1.34120000000459e-05,2.96479905489623e-05,0.547625328,0.000234600000000029,0.000428395086941686,1.00005929773916,1.00085715737589,4697343
"Niastella koreensis GR20-10","Niastella_koreensis_gr20_10",0.223679841,0.225017612,0.273394221,0.277908326,0.448697453,-0.00133777100000002,-0.0029814544099942,0.551302547,-0.00451410499999999,-0.00818807209319857,0.994054816473654,0.983756855848932,9033684
"Nitratifractor salsuginis DSM 16511","Nitratifractor_salsuginis_dsm_16511",0.270326015,0.268793143,0.231566399,0.229314443,0.539119158,0.00153287199999996,0.00284328979457258,0.460880842,0.002251956,0.00488620006470132,1.00570279428594,1.00982038449275,2101285
"Nitratireductor aquibiodomus RA22","Nitratireductor_aquibiodomus_ra22",0.307031933640367,0.305954579504188,0.192264781284478,0.194748705570967,0.612986513144555,0.00107735413617899,0.00175754949428214,0.387013486855445,-0.0024839242864888,-0.00641818533682415,1.0035212878262,0.987245490134549,4592734.00011153
"Nitratireductor basaltis","Nitratireductor_basaltis",0.30273818506943,0.29540754600952,0.19973281212492,0.202121456796129,0.59814573107895,0.00733063905990955,0.0122556070853943,0.40185426892105,-0.00238864467120917,-0.00594405697772605,1.02481534124275,0.988182132124555,3551805.00194251
"Nitratireductor indicus C115","Nitratireductor_indicus_c115",0.302428513,0.30610284,0.197226869,0.194241778,0.608531353,-0.00367432699999998,-0.00603802414105026,0.391468647,0.002985091,0.00762536418401854,0.987996429565959,1.01536791431141,4992479
"Nitratireductor pacificus pht-3B","Nitratireductor_pacificus_pht_3b",0.327161651,0.327953374,0.171863137,0.173021838,0.655115025,-0.000791723000000022,-0.00120852517464398,0.344884975,-0.00115870100000001,-0.00335967375789569,0.997585867190987,0.99330315170967,4466205
"Nitratiruptor sp. SB155-2","Nitratiruptor_sp_sb155_2",0.19797213,0.198914124,0.301242697,0.301871049,0.396886254,-0.000941994000000002,-0.00237346088584867,0.603113746,-0.000628352000000054,-0.00104184659057672,0.995264318183861,0.997918475448104,1877931
"Nitrincola lacisaponensis","Nitrincola_lacisaponensis",0.274518021,0.246175047,0.231487753,0.247819179,0.520693068,0.028342974,0.054433169446381,0.479306932,-0.016331426,-0.0340730018901542,1.11513341561381,0.934099426582315,3412133
"Nitrincola nitratireducens str. AK23","Nitrincola_nitratireducens",0.248052088,0.219901153,0.259200039,0.27284672,0.467953241,0.028150935,0.0601575810007052,0.532046759,-0.013646681,-0.0256494016158456,1.12801631376621,0.949984075307924,4027646
"Nitrincola sp. A-D6","Nitrincola_sp_a_d6",0.251510634209532,0.248064154050028,0.250435222543188,0.249989989197253,0.499574788259559,0.00344648015950394,0.00689882724368645,0.500425211740441,0.000445233345934465,0.000889710061541418,1.01389350336691,1.00178100470088,3795756.00005626
"Nitritalea halalkaliphila LW7","Nitritalea_halalkaliphila_lw7",0.244348346968219,0.241477626744451,0.258029058235637,0.256144968051693,0.48582597371267,0.00287072022376855,0.00590894760490177,0.51417402628733,0.00188409018394459,0.0036643044720655,1.01188814161573,1.00735556196273,3633582.99919373
"Nitrobacter hamburgensis X14","Nitrobacter_hamburgensis_x14",0.308263039,0.307910052,0.192256364,0.191570545,0.616173091,0.000352987000000027,0.000572869872371669,0.383826909,0.000685819000000004,0.00178679238979569,1.00114639648075,1.00357998146323,5011522
"Nitrobacter sp. Nb-311A","Nitrobacter_sp_nb_311a",0.300824832,0.302903845,0.198796789,0.197474534,0.603728677,-0.00207901300000002,-0.00344362141339862,0.396271323,0.00132225499999999,0.00333674157895093,0.9931363928378,1.00669582539691,4104352
"Nitrobacter winogradskyi Nb-255","Nitrobacter_winogradskyi_nb_255",0.309333695,0.311156397,0.190367224,0.189142684,0.620490092,-0.00182270199999995,-0.00293751991127677,0.379509908,0.00122454,0.00322663512648001,0.994142167676534,1.00647416000505,3402093
"Nitrococcus mobilis Nb-231","Nitrococcus_mobilis_nb_231",0.300378313300378,0.29930993629931,0.20012975320013,0.200181997200182,0.599688249599688,0.00106837700106838,0.0017815540020695,0.400311750400312,-5.22440000522706e-05,-0.000130508285105362,1.00356946720272,0.999739017490169,3617637.99638236
"Nitrolancea hollandica Lb","Nitrolancea_hollandica_lb",0.310797394991939,0.314807079556778,0.18782429162647,0.186571233824813,0.625604474548717,-0.00400968456483963,-0.00640929649317492,0.374395525451283,0.00125305780165758,0.00334688241839211,0.987263041954187,1.00671624331345,3888085.99807848
"Nitrosococcus halophilus Nc 4","Nitrosococcus_halophilus_nc_4",0.267992116,0.248066708,0.238114859,0.245826317,0.516058824,0.019925408,0.0386107301597075,0.483941176,-0.00771145799999998,-0.015934701121609,1.08032278156406,0.968630461969619,4145260
"Nitrosococcus oceani","Nitrosococcus_oceani",0.249318144,0.248947209,0.251103142,0.250631505,0.498265353,0.000370934999999989,0.000744452725373399,0.501734647,0.000471637000000025,0.000940012819166592,1.00149001469625,1.00188179454933,3545101
"Nitrosococcus watsonii C-113","Nitrosococcus_watsonii_c_113",0.250212701,0.251165777,0.24895458,0.249666942,0.501378478,-0.000953075999999997,-0.00190091127126521,0.498621522,-0.000712361999999994,-0.00142866276036916,0.996205390673109,0.997146750810125,3373286
"Nitrosomonas communis","Nitrosomonas_communis",0.217528082,0.229789879,0.278363101,0.274318938,0.447317961,-0.012261797,-0.0274118145682954,0.552682039,0.00404416299999999,0.0073173411014357,0.946639090227294,1.01474255853236,4067838
"Nitrosomonas europaea ATCC 19718","Nitrosomonas_europaea_atcc_19718",0.24870968024871,0.258472156258472,0.248375410248375,0.244442753244443,0.507181836507182,-0.00976247600976252,-0.019248473243825,0.492818163492818,0.00393265700393261,0.00797993518757537,0.962230067056043,1.01608825359613,2812093.99718791
"Nitrosomonas eutropha C91","Nitrosomonas_eutropha_c91",0.243108478,0.242301454,0.257535344,0.257054724,0.485409932,0.000807024000000017,0.00166256177881424,0.514590068,0.000480619999999987,0.000933986156918962,1.00333066098728,1.00186971860513,2781824
"Nitrosomonas sp. AL212","Nitrosomonas_sp_al212",0.223921741,0.223982873,0.275938164,0.276157222,0.447904614,-6.11319999999915e-05,-0.000136484416746802,0.552095386,-0.000219057999999994,-0.000396775639780468,0.999727068417414,0.999206763457376,3337023
"Nitrosomonas ureae","Nitrosomonas_ureae",0.223095573776904,0.221736369778264,0.277598841722401,0.277569214722431,0.444831943555168,0.00135920399864078,0.00305554494980241,0.555168056444832,2.96269999703891e-05,5.33658225224872e-05,1.00612981983966,1.00010673734117,3307820.00330782
"Nitrosopumilus maritimus SCM1","Nitrosopumilus_maritimus_scm1",0.169506442169506,0.172168637172169,0.32599001132599,0.332334909332335,0.341675079341675,-0.00266219500266221,-0.00779159840334745,0.658324920658325,-0.00634489800634486,-0.00963794291730588,0.984537282478457,0.980908120609141,1645258.99835474
"Nitrosopumilus sp. PRT-SC01","Nitrosopumilus_sp_prt_sc01",0.166819223,0.164471828,0.335595428,0.333113521,0.331291051,0.002347395,0.0070855973709957,0.668708949,0.00248190699999995,0.00371149063237667,1.01427232267401,1.00745063422388,609612
"Nitrososphaera viennensis EN76","Nitrososphaera_viennensis_en76",0.262800749262801,0.264353793264354,0.235904915235905,0.236940542236941,0.527154542527155,-0.00155304400155304,-0.00294608862537315,0.472845457472846,-0.00103562700103563,-0.00219020186123941,0.994125130635065,0.995629169279101,2527937.99747206
"Nitrosospira lacus","Nitrosospira_lacus",0.268595553,0.267211984,0.232218207,0.231974256,0.535807537,0.00138356899999997,0.00258221264998737,0.464192463,0.00024395100000002,0.00052553847691409,1.00517779546893,1.00105162962566,3107181
"Nitrosospira multiformis ATCC 25196","Nitrosospira_multiformis_atcc_25196",0.269191657,0.269579685,0.230924751,0.230303907,0.538771342,-0.00038802800000004,-0.000720209056702278,0.461228658,0.000620844000000037,0.00134606553437544,0.998560618542157,1.00269575973802,3234309
"Nitrospina gracilis 3/211","Nitrospina_gracilis_3_211",0.281261197451494,0.280844858058027,0.220953353764584,0.216940590725895,0.562106055509522,0.000416339393466914,0.000740677652172813,0.437893944490478,0.00401276303868911,0.00916377832846776,1.00148245332439,1.01849705961094,3067213.00046409
"Nitrospira defluvii","Nitrospira_defluvii",0.296838629296839,0.293427298293427,0.205763243205763,0.203970829203971,0.590265927590266,0.00341133100341134,0.00577931207606366,0.409734072409734,0.00179241400179245,0.00437457883658753,1.01162581335565,1.00878759972094,4317082.99568292
"Nitrospira moscoviensis","Nitrospira_moscoviensis",0.308655982,0.311213568,0.189793626,0.190336824,0.61986955,-0.002557586,-0.00412600683482517,0.38013045,-0.000543197999999995,-0.00142897786799241,0.991781894290676,0.997146122391955,4589485
"Nitrospirillum amazonense Y2","Nitrospirillum_amazonense_y2",0.333801647555783,0.33219997879499,0.167442573535222,0.166555800114005,0.666001626350773,0.00160166876079265,0.00240490217654375,0.333998373649227,0.000886773421217374,0.00265502317130647,1.00482139934687,1.00532418216964,6318410.99875335
"Nocardia asteroides NBRC 15531","Nocardia_asteroides_nbrc_15531",0.349204475349204,0.349967691349968,0.150192486150192,0.150635347150635,0.699172166699172,-0.000763216000763234,-0.00109159951885158,0.300827833300828,-0.000442861000442857,-0.00147214104354498,0.997819181542676,0.997060045939948,6954781.99304522
"Nocardia brasiliensis ATCC 700358","Nocardia_brasiliensis_atcc_700358",0.340332298,0.340138473,0.159718887,0.159810342,0.680470771,0.000193824999999981,0.000284839567341212,0.319529229,-9.14549999999903e-05,-0.00028621794721631,1.00056984144807,0.999427727900113,9436348
"Nocardia cyriacigeorgica GUH-2","Nocardia_cyriacigeorgica_guh_2",0.341461375,0.342199432,0.158304955,0.158034238,0.683660807,-0.000738057000000014,-0.0010795660544572,0.316339193,0.000270717000000004,0.000855780775795314,0.997843196303143,1.00171302752762,6194645
"Nocardia farcinica","Nocardia_farcinica",0.352739567,0.35353882,0.147014759,0.146706854,0.706278387,-0.000799253000000055,-0.00113164017859158,0.293721613,0.000307904999999997,0.00104828853707813,0.997739277966702,1.00209877719824,6459780
"Nocardia nova SH22a","Nocardia_nova_sh22a",0.338150947,0.339550953,0.161818988,0.160479112,0.6777019,-0.00140000600000001,-0.00206581389250939,0.3222981,0.00133987599999999,0.00415725689974589,0.995876889793327,1.00834922366719,8348532
"Nocardia seriolae","Nocardia_seriolae",0.340754124,0.341880312,0.158781095,0.158584469,0.682634436,-0.00112618800000003,-0.00164976734341018,0.317365564,0.000196626000000005,0.000619556821230943,0.996705899812096,1.0012398818197,7766019
"Nocardia sp. 852002-20019_SCH5090214","Nocardia_sp_852002_20019_sch5090214",0.340178414,0.338623654,0.160070115,0.161127817,0.678802068,0.00155475999999999,0.00229044676393058,0.321197932,-0.00105770199999999,-0.0032929913135306,1.00459140990783,0.9934356337739,8272656
"Nocardia terpenica","Nocardia_terpenica",0.344296545703757,0.340776705768941,0.156402022275635,0.158524726251666,0.685073251472698,0.00351983993481558,0.00513790303044091,0.314926748527301,-0.00212270397603098,-0.00674031020215789,1.01032887481811,0.98660963481078,9276842.99384789
"Nocardia vulneris","Nocardia_vulneris",0.338842865338843,0.342586426342586,0.159928504159929,0.158642204158642,0.681429291681429,-0.00374356100374351,-0.0054936895866426,0.318570708318571,0.00128630000128627,0.00403772213734091,0.989072652283077,1.00810818286413,9337634.99066236
"Nocardioidaceae bacterium Broad-1","Nocardioidaceae_bacterium_broad_1",0.346795908524717,0.34870119966763,0.152221659573642,0.152281232234011,0.695497108192347,-0.00190529114291271,-0.00273946666416014,0.304502891807653,-5.95726603686009e-05,-0.000195639062785096,0.994536035021592,0.999608798408743,5892013.00324898
"Nocardioides dokdonensis FR1436","Nocardioides_dokdonensis_fr1436",0.36026195,0.362296585,0.138802986,0.138638479,0.722558535,-0.00203463500000001,-0.00281587567158141,0.277441465,0.00016450699999998,0.000592943091617471,0.994384062438789,1.00118658976344,4376707
"Nocardioides luteus str. BAFB","Nocardioides_luteus",0.349381296650619,0.349819353650181,0.149830669850169,0.150968679849031,0.699200650300799,-0.000438056999562064,-0.000626511144366943,0.300799349699201,-0.00113800999886196,-0.00378328610085085,0.998747762252171,0.992461946411667,5761811.00576181
